I/flutter (15598): ###NAR,down,0.76,2,13
I/flutter (15598): ###counterNAR,down,0.83,2,13
I/flutter (15598): ###NAR,down,0.83,2,13
I/flutter (15598): ###counterNAR,down,0.89,2,13
I/flutter (15598): ###NAR,down,0.89,2,13
I/flutter (15598): ###counterNAR,down,0.94,2,13
I/flutter (15598): ###NAR,down,0.94,2,13
I/flutter (15598): ###counterNAR,down,0.97,2,13
I/flutter (15598): ###NAR,down,0.97,2,13
I/flutter (15598): ###counterNAR,down,0.99,2,14
I/flutter (15598): ###NAR,down,0.99,2,14
I/flutter (15598): ###counterNAR,down,1.0,2,14
I/flutter (15598): ###NAR,down,1.0,2,14
I/flutter (15598): ###counterNAR,down,1.0,2,14
I/flutter (15598): ###NAR,down,1.0,2,14
I/flutter (15598): ###counterNAR,down,1.0,2,14
I/flutter (15598): ###NAR,down,1.0,2,14
I/flutter (15598): ###counterNAR,down,1.0,2,14
I/flutter (15598): ###NAR,down,1.0,2,14
I/flutter (15598): ###counterNAR,down,0.91,2,14
I/flutter (15598): ###NAR,down,0.91,2,14
I/flutter (15598): ###counterNAR,down,0.7,2,14
I/flutter (15598): ###NAR,down,0.7,2,14
I/flutter (15598): ###counterNAR,up,0.46,2,14
I/flutter (15598): ###NAR,up,0.46,2,14
I/flutter (15598): ###counterNAR,up,0.59,2,14
I/flutter (15598): ###NAR,up,0.59,2,14
I/flutter (15598): ###counterNAR,up,0.7,3,15
I/flutter (15598): ###NAR,up,0.7,3,15
I/flutter (15598): ###counterNAR,up,0.78,3,15
I/flutter (15598): ###NAR,up,0.78,3,15
I/flutter (15598): ###counterNAR,up,0.85,3,15
I/flutter (15598): ###NAR,up,0.85,3,15
I/flutter (15598): ###counterNAR,up,0.9,3,15
I/flutter (15598): ###NAR,up,0.9,3,15
I/flutter (15598): ###counterNAR,up,0.95,3,15
I/flutter (15598): ###NAR,up,0.95,3,15
I/flutter (15598): ###counterNAR,up,0.98,3,15
I/flutter (15598): ###NAR,up,0.98,3,15
I/flutter (15598): ###counterNAR,up,1.0,3,15
I/flutter (15598): ###NAR,up,1.0,3,15
I/flutter (15598): ###counterNAR,up,1.0,3,16
I/flutter (15598): ###NAR,up,1.0,3,16
I/flutter (15598): ###counterNAR,up,1.0,3,16
I/flutter (15598): ###NAR,up,1.0,3,16
I/flutter (15598): ###counterNAR,up,1.0,3,16
I/flutter (15598): ###NAR,up,1.0,3,16
I/flutter (15598): ###counterNAR,up,1.0,3,16
I/flutter (15598): ###NAR,up,1.0,3,16
I/flutter (15598): ###counterNAR,up,1.0,3,16
I/flutter (15598): ###NAR,up,1.0,3,16
I/flutter (15598): ###counterNAR,up,1.0,3,16
I/flutter (15598): ###NAR,up,1.0,3,16
I/flutter (15598): ###counterNAR,up,1.0,3,16
